"Lord Huron","Vide Noir","TxWr4rkQIUc","E:/Karaoke/Songs/Lord Huron - Vide Noir - TxWr4rkQIUc.mkv"
"Lord Huron","When the Night Is Over","GMtguv0QI k","E:/Karaoke/Songs/Lord Huron - When the Night Is Over - GMtguv0QI_k.mkv"
"Lou Rawls","You'll Never Find","19xoN8DKbJ4","E:/Karaoke/Songs/Lou Rawls - You'll Never Find - 19xoN8DKbJ4.mp4"
"Luis Fonsi ft. Daddy Yankee","Despacito","FEPsFwAj0IQ","E:/Karaoke/Songs/Luis Fonsi ft. Daddy Yankee - Despacito - FEPsFwAj0IQ.mkv"
"Lynyrd Skynyrd","Simple Man","I B-pwD-rLw","E:/Karaoke/Songs/Lynyrd Skynyrd - Simple Man - I_B-pwD-rLw.mkv"
"Lynyrd Skynyrd","Tuesday's Gone","LyYZBuyEFoQ","E:/Karaoke/Songs/Lynyrd Skynyrd - Tuesday's Gone - LyYZBuyEFoQ.mp4"
"M83","Midnight City","OuOUla0-BrI","E:/Karaoke/Songs/M83 - Midnight City - OuOUla0-BrI.mkv"
"M83","Raconte-Moi Une Histoire","dv8hpTMfcg0","E:/Karaoke/Songs/M83 - Raconte-Moi Une Histoire - dv8hpTMfcg0.mkv"
"Machine Gun Kelly","I Think I'm OKAY","m-Yy4RAC8Kg","E:/Karaoke/Songs/Machine Gun Kelly - I Think I'm OKAY - m-Yy4RAC8Kg.mp4"
"Mad Season","Wake Up","CIOI1qpE6WE","E:/Karaoke/Songs/Mad Season - Wake Up - CIOI1qpE6WE.mp4"
"Madds Buckley","The Red Means I Love You","6WpSJEfWHmg","E:/Karaoke/Songs/Madds Buckley - The Red Means I Love You - 6WpSJEfWHmg.mp4"
"Mamas & the Papas, The","California Dreamin'","paTYxzcjOBU","E:/Karaoke/Songs/Mamas & the Papas, The - California Dreamin' - paTYxzcjOBU.mp4"
"Mamas & the Papas, The","California Dreamin' (Duet)","O4yMSSrhZ5c","E:/Karaoke/Songs/Mamas & the Papas, The - California Dreamin' (Duet) - O4yMSSrhZ5c.mp4"
"Marcy Playground","Sex and Candy","EBImUtdKhnw","E:/Karaoke/Songs/Marcy Playground - Sex and Candy - EBImUtdKhnw.mkv"
"Mariah Carey","We Belong Together","xMt1vHky0m4","E:/Karaoke/Songs/Mariah Carey - We Belong Together - xMt1vHky0m4.mp4"
"Mario","Let Me Love You","xEwPVphGS70","E:/Karaoke/Songs/Mario - Let Me Love You - xEwPVphGS70.mp4"
"Mars Volta, The","Graveyard Love (acoustic)","JYicv5jO55Y","E:/Karaoke/Songs/Mars Volta, The - Graveyard Love (acoustic) - JYicv5jO55Y.mkv"
"Mars Volta, The","L'Via L'Viaquez","hD4XZuIObQc","E:/Karaoke/Songs/Mars Volta, The - L'Via L'Viaquez - hD4XZuIObQc.mkv"
"Mars Volta, The","Son et Lumière & Inertiatic ESP","HlbKh7rVkzk","E:/Karaoke/Songs/Mars Volta, The - Son et Lumière & Inertiatic ESP - HlbKh7rVkzk.mkv"
"Mars Volta, The","The Widow","VULAvpu7FOQ","E:/Karaoke/Songs/Mars Volta, The - The Widow - VULAvpu7FOQ.mkv"
"Marty Robbins","El Paso","YkDzAbeq2mE","E:/Karaoke/Songs/Marty Robbins - El Paso - YkDzAbeq2mE.mp4"
"Marty Robbins","They're Hanging Me Tonight","ZzTy7dqEgNE","E:/Karaoke/Songs/Marty Robbins - They're Hanging Me Tonight - ZzTy7dqEgNE.mp4"
"Matchbox Twenty","Push","PIfE9VpHIdY","E:/Karaoke/Songs/Matchbox Twenty - Push - PIfE9VpHIdY.mp4"
"Matchbox Twenty","Real World","fSK7axkd5yY","E:/Karaoke/Songs/Matchbox Twenty - Real World - fSK7axkd5yY.mp4"
"Meredith Brooks","Bitch","EnbF6cJoPLw","E:/Karaoke/Songs/Meredith Brooks - Bitch - EnbF6cJoPLw.mp4"
"Metal Gear Solid","Snake Eater","3lDPoItq1HY","E:/Karaoke/Songs/Metal Gear Solid - Snake Eater - 3lDPoItq1HY.mkv"
"Metallica","Enter Sandman","VevrCwTQVfs","E:/Karaoke/Songs/Metallica - Enter Sandman - VevrCwTQVfs.mp4"
"Metallica","Fuel","4ykTUWzTT1w","E:/Karaoke/Songs/Metallica - Fuel - 4ykTUWzTT1w.mkv"
"Metallica","Master of Puppets","qfDunE-V8lg","E:/Karaoke/Songs/Metallica - Master of Puppets - qfDunE-V8lg.mp4"
"Metallica","Nothing Else Matters","jEJlv9YcecM","E:/Karaoke/Songs/Metallica - Nothing Else Matters - jEJlv9YcecM.mp4"
"Metallica","Nothing Else Matters (acoustic)","D7fC0iXwrmw","E:/Karaoke/Songs/Metallica - Nothing Else Matters (acoustic) - D7fC0iXwrmw.mkv"
"Metallica","Thing That Should Not Be, The","hkJVQrkQ7B0","E:/Karaoke/Songs/Metallica - Thing That Should Not Be, The - hkJVQrkQ7B0.mp4"
"Metallica","Trapped Under Ice","RMj8Knp CTQ","E:/Karaoke/Songs/Metallica - Trapped Under Ice - RMj8Knp_CTQ.mp4"
"Metric","Black Sheep","VplDWXSHiEs","E:/Karaoke/Songs/Metric - Black Sheep - VplDWXSHiEs.mkv"
"Metric","Black Sheep (Scott Pilgrim version)","NV5YfpLVRY","E:/Karaoke/Songs/Metric - Black Sheep (Scott Pilgrim version) - NV5YfpLVRY.mkv"
"Metric","Help I'm Alive","wtwQYHNe1Hc","E:/Karaoke/Songs/Metric - Help I'm Alive - wtwQYHNe1Hc.mp4"
"MGMT","When You Die","sgOxxWrcRHU","E:/Karaoke/Songs/MGMT - When You Die - sgOxxWrcRHU.mkv"
"Michael Jackson","Thriller (no Vincent Price)","OwHMgQVWhLc","E:/Karaoke/Songs/Michael Jackson - Thriller (no Vincent Price) - OwHMgQVWhLc.mp4"
"Michael Jackson","Thriller (w Vincent Price)","fod0TRI14nk","E:/Karaoke/Songs/Michael Jackson - Thriller (w Vincent Price) - fod0TRI14nk.mp4"
"Midnight Oil","Beds Are Burning","vJ1WaVVmfL8","E:/Karaoke/Songs/Midnight Oil - Beds Are Burning - vJ1WaVVmfL8.mp4"
"Miguel","Coffee","zH7EHKEnpzE","E:/Karaoke/Songs/Miguel - Coffee - zH7EHKEnpzE.mp4"
"Miguel","Sure Thing","Iilqpt9eC4k","E:/Karaoke/Songs/Miguel - Sure Thing - Iilqpt9eC4k.mp4"
"Miike Snow","Genghis Khan","Zu5g1VNjkQ8","E:/Karaoke/Songs/Miike Snow - Genghis Khan - Zu5g1VNjkQ8.mp4"
"MIKA","Elle Me Dit","gL7hhM0Qx6Q","E:/Karaoke/Songs/MIKA - Elle Me Dit - gL7hhM0Qx6Q.mkv"
"MIKA","Grace Kelly","ib PhEzRqTw","E:/Karaoke/Songs/MIKA - Grace Kelly - ib_PhEzRqTw.mp4"
"Miley Cyrus","Party in the USA","kfa-26JfdDA","E:/Karaoke/Songs/Miley Cyrus - Party in the USA - kfa-26JfdDA.mp4"
"Miranda Lambert","Bluebird","OmR5ao45UHc","E:/Karaoke/Songs/Miranda Lambert - Bluebird - OmR5ao45UHc.mp4"
"Mischief Brew","Coffee, God, and Cigarettes","0bqpYXz1qUQ","E:/Karaoke/Songs/Mischief Brew - Coffee, God, and Cigarettes - 0bqpYXz1qUQ.mkv"
"Mischief Brew","Olde Tyme Mem'ry","UVB0bgbf3X4","E:/Karaoke/Songs/Mischief Brew - Olde Tyme Mem'ry - UVB0bgbf3X4.mkv"
"Mischief Brew","Roll Me Through the Gates of Hell","SKv-7Z8CyHk","E:/Karaoke/Songs/Mischief Brew - Roll Me Through the Gates of Hell - SKv-7Z8CyHk.mkv"
"Mischief Brew","Thanks, Bastards!"," SHw7BiQNqY","E:/Karaoke/Songs/Mischief Brew - Thanks, Bastards! - _SHw7BiQNqY.mkv"
"Mitski","A Pearl","Jc66OfkIpbI","E:/Karaoke/Songs/Mitski - A Pearl - Jc66OfkIpbI.mp4"
"Mitski","I Bet on Losing Dogs","FcrvzRaDGHY","E:/Karaoke/Songs/Mitski - I Bet on Losing Dogs - FcrvzRaDGHY.mp4"
"Mitski","Nobody","64gK32or-Fc","E:/Karaoke/Songs/Mitski - Nobody - 64gK32or-Fc.mp4"
"Modest Mouse","Dance Hall","ftMudLtrG g","E:/Karaoke/Songs/Modest Mouse - Dance Hall - ftMudLtrG_g.mp4"
"Modest Mouse","Dashboard","PFHXJWVu-y4","E:/Karaoke/Songs/Modest Mouse - Dashboard - PFHXJWVu-y4.mkv"
"Modest Mouse","Ocean Breathes Salty","etLyhp8bHZQ","E:/Karaoke/Songs/Modest Mouse - Ocean Breathes Salty - etLyhp8bHZQ.mkv"
"Modest Mouse","The World at Large","IOD6T HgLrk","E:/Karaoke/Songs/Modest Mouse - The World at Large - IOD6T_HgLrk.mkv"
"Modest Mouse","This Devil's Workday","H2KgeZYhUAI","E:/Karaoke/Songs/Modest Mouse - This Devil's Workday - H2KgeZYhUAI.mkv"
"Monster Magnet","Negasonic Teenage Warhead","G1vZsSfcH3k","E:/Karaoke/Songs/Monster Magnet - Negasonic Teenage Warhead - G1vZsSfcH3k.mp4"
"Mother Mother","Hayloft ","R4JPJWkZtZk","E:/Karaoke/Songs/Mother Mother - Hayloft  - R4JPJWkZtZk.mkv"
"Mountain Goats, The","Best Ever Death Metal Band in Denton, The","PRhuKMEzc7E","E:/Karaoke/Songs/Mountain Goats, The - Best Ever Death Metal Band in Denton, The - PRhuKMEzc7E.mp4"
"Mountain Goats, The","Color in Your Cheeks","Ki485Owqg08","E:/Karaoke/Songs/Mountain Goats, The - Color in Your Cheeks - Ki485Owqg08.mp4"
"Mountain Goats, The","Damn These Vampires","oF 5N2duO-M","E:/Karaoke/Songs/Mountain Goats, The - Damn These Vampires - oF_5N2duO-M.mp4"
"Mountain Goats, The","Fall of the Star High School Running Back","zWZryvEFj6c","E:/Karaoke/Songs/Mountain Goats, The - Fall of the Star High School Running Back - zWZryvEFj6c.mp4"
"Mountain Goats, The","Foreign Object","trtK0XZxxwg","E:/Karaoke/Songs/Mountain Goats, The - Foreign Object - trtK0XZxxwg.mp4"
"Mountain Goats, The","Going to Georgia","7Z5GCIpPmhs","E:/Karaoke/Songs/Mountain Goats, The - Going to Georgia - 7Z5GCIpPmhs.mp4"
"Mountain Goats, The","Mess Inside, The","nFkUvtvdLzo","E:/Karaoke/Songs/Mountain Goats, The - Mess Inside, The - nFkUvtvdLzo.mp4"
"Mountain Goats, The","No Children (no backing vocals)","4a03CjBAABg","E:/Karaoke/Songs/Mountain Goats, The - No Children (no backing vocals) - 4a03CjBAABg.mp4"
"Mountain Goats, The","No Children (w backing vocals)"," Z6MA5nlGXg","E:/Karaoke/Songs/Mountain Goats, The - No Children (w backing vocals) - _Z6MA5nlGXg.mp4"
"Mountain Goats, The","See America Right","npl 3mj2Pps","E:/Karaoke/Songs/Mountain Goats, The - See America Right - npl_3mj2Pps.mp4"
"Mountain Goats, The","This Year","BlR2XTUbuEk","E:/Karaoke/Songs/Mountain Goats, The - This Year - BlR2XTUbuEk.mp4"
"Mountain Goats, The","Up the Wolves","9MBO9GlhqaA","E:/Karaoke/Songs/Mountain Goats, The - Up the Wolves - 9MBO9GlhqaA.mp4"
"Mountain Goats, The","Werewolf Gimmick","Hm3n6yiaSy0","E:/Karaoke/Songs/Mountain Goats, The - Werewolf Gimmick - Hm3n6yiaSy0.mp4"
"Muse","Feeling Good","yIMfwELwzpU","E:/Karaoke/Songs/Muse - Feeling Good - yIMfwELwzpU.mp4"
"Muse","Hysteria"," JNGZPNmaVk","E:/Karaoke/Songs/Muse - Hysteria - _JNGZPNmaVk.mp4"
"Muse","Madness","eXG0p e8qzs","E:/Karaoke/Songs/Muse - Madness - eXG0p_e8qzs.mp4"
"Muse","Pressure","mGnH0Pkuvbg","E:/Karaoke/Songs/Muse - Pressure - mGnH0Pkuvbg.mp4"
"Muse","Sober","LmFZWkdkseM","E:/Karaoke/Songs/Muse - Sober - LmFZWkdkseM.mkv"
"Muse","Starlight","NuJdcha4imw","E:/Karaoke/Songs/Muse - Starlight - NuJdcha4imw.mp4"
"Muse","Supermassive Black Hole","PeOgrmDdmOc","E:/Karaoke/Songs/Muse - Supermassive Black Hole - PeOgrmDdmOc.mp4"
"Muse","Thought Contagion"," wEPcZzWTsI","E:/Karaoke/Songs/Muse - Thought Contagion - _wEPcZzWTsI.mkv"
"Muse","Time Is Running Out","anNZtfmyTV0","E:/Karaoke/Songs/Muse - Time Is Running Out - anNZtfmyTV0.mkv"
"Muse","Undisclosed Desires","dmfeIDn p48","E:/Karaoke/Songs/Muse - Undisclosed Desires - dmfeIDn_p48.mp4"
"Muse","Uprising","8jsDN5Pipj8","E:/Karaoke/Songs/Muse - Uprising - 8jsDN5Pipj8.mp4"
"Muse","Will of the People","6M3da3GpxnM","E:/Karaoke/Songs/Muse - Will of the People - 6M3da3GpxnM.mp4"
"My Chemical Romance","Blood","XBBoQ3QtinI","E:/Karaoke/Songs/My Chemical Romance - Blood - XBBoQ3QtinI.mp4"
"My Chemical Romance","Cancer","6FXr2kw8H8c","E:/Karaoke/Songs/My Chemical Romance - Cancer - 6FXr2kw8H8c.mp4"
"My Chemical Romance","Cemetery Drive","eCcrc3Bsoy4","E:/Karaoke/Songs/My Chemical Romance - Cemetery Drive - eCcrc3Bsoy4.mp4"
"My Chemical Romance","Dead!","92qBGFOnOzA","E:/Karaoke/Songs/My Chemical Romance - Dead! - 92qBGFOnOzA.mp4"
"My Chemical Romance","Famous Last Words","U2VJo4bA9y8","E:/Karaoke/Songs/My Chemical Romance - Famous Last Words - U2VJo4bA9y8.mp4"
"My Chemical Romance","Ghost of You, The","Zjj7hqMSL7U","E:/Karaoke/Songs/My Chemical Romance - Ghost of You, The - Zjj7hqMSL7U.mp4"
"My Chemical Romance","Helena","dKHgqVOAOJ4","E:/Karaoke/Songs/My Chemical Romance - Helena - dKHgqVOAOJ4.mp4"
"My Chemical Romance","I Don't Love You","609O0qqdp44","E:/Karaoke/Songs/My Chemical Romance - I Don't Love You - 609O0qqdp44.mp4"
"My Chemical Romance","I'm Not Okay (I Promise)","GO7T7vaW7L4","E:/Karaoke/Songs/My Chemical Romance - I'm Not Okay (I Promise) - GO7T7vaW7L4.mp4"
"My Chemical Romance","Mama","1kBDID9rZDM","E:/Karaoke/Songs/My Chemical Romance - Mama - 1kBDID9rZDM.mp4"
"My Chemical Romance","Thank You for the Venom","SeLacxciGC4","E:/Karaoke/Songs/My Chemical Romance - Thank You for the Venom - SeLacxciGC4.mp4"
"My Chemical Romance","Vampires Will Never Hurt You","ChBzIOODxAE","E:/Karaoke/Songs/My Chemical Romance - Vampires Will Never Hurt You - ChBzIOODxAE.mp4"
"My Chemical Romance","Welcome to the Black Parade","EkJ2NL6xpcc","E:/Karaoke/Songs/My Chemical Romance - Welcome to the Black Parade - EkJ2NL6xpcc.mp4"
"My Chemical Romance","You Know What They Do to Guys Like Us...","AOc8F5pw1 Q","E:/Karaoke/Songs/My Chemical Romance - You Know What They Do to Guys Like Us... - AOc8F5pw1 Q.mp4"
"Måneskin","Beggin'","pLfq4A6YxYo","E:/Karaoke/Songs/Måneskin - Beggin' - pLfq4A6YxYo.mkv"
"Nana","Rose","OiYxwS7PaCM","E:/Karaoke/Songs/Nana - Rose - OiYxwS7PaCM.mp4"
"Nancy Sinatra","These Boots Are Made for Walkin'","YsLbokazHRA","E:/Karaoke/Songs/Nancy Sinatra - These Boots Are Made for Walkin' - YsLbokazHRA.mp4"
"Natalie Imbruglia","Torn (acoustic)","H2J3Bx1VEW0","E:/Karaoke/Songs/Natalie Imbruglia - Torn (acoustic) - H2J3Bx1VEW0.mkv"
"Nathan Evans","Wellerman","PD6ippYQ434","E:/Karaoke/Songs/Nathan Evans - Wellerman - PD6ippYQ434.mp4"
"Nathaniel Rateliff & The Night Sweats","Howling At Nothing","llNaUiA6SiM","E:/Karaoke/Songs/Nathaniel Rateliff & The Night Sweats - Howling At Nothing - llNaUiA6SiM.mp4"
"Ne-Yo","So Sick (Duet)","M3Q9A7QWWFI","E:/Karaoke/Songs/Ne-Yo - So Sick (Duet) - M3Q9A7QWWFI.mp4"
"Neighbourhood, The","Sweater Weather","0k91tvnkmMc","E:/Karaoke/Songs/Neighbourhood, The - Sweater Weather - 0k91tvnkmMc.mp4"
"Neil Diamond","Cherry, Cherry","mdqt2YpzyeE","E:/Karaoke/Songs/Neil Diamond - Cherry, Cherry - mdqt2YpzyeE.mp4"
"Neil Diamond","Forever In Blue Jeans","aJsLBQC-6pA","E:/Karaoke/Songs/Neil Diamond - Forever In Blue Jeans - aJsLBQC-6pA.mp4"
"Neil Diamond","I Am... I Said","NqKO9XckCGg","E:/Karaoke/Songs/Neil Diamond - I Am... I Said - NqKO9XckCGg.mp4"
"Neil Diamond","Sweet Caroline","4Vgstvv3u1M","E:/Karaoke/Songs/Neil Diamond - Sweet Caroline - 4Vgstvv3u1M.mp4"
"Neil Young","After the Gold Rush","Psm-evj1ks4","E:/Karaoke/Songs/Neil Young - After the Gold Rush - Psm-evj1ks4.mkv"
"Neil Young","Don't Let It Bring You Down","VZ pxwbnBCM","E:/Karaoke/Songs/Neil Young - Don't Let It Bring You Down - VZ_pxwbnBCM.mkv"
"Neil Young","Heart of Gold","yGZG 29Us0E","E:/Karaoke/Songs/Neil Young - Heart of Gold - yGZG_29Us0E.mkv"
"Neil Young","My My, Hey Hey (Out of the Blue)","pNQB5FFS uw","E:/Karaoke/Songs/Neil Young - My My, Hey Hey (Out of the Blue) - pNQB5FFS_uw.mkv"
"Neil Young","Old Man","GAmcgR6RPhQ","E:/Karaoke/Songs/Neil Young - Old Man - GAmcgR6RPhQ.mkv"
"Neil Young","Southern Man","gfaaPuf4hDg","E:/Karaoke/Songs/Neil Young - Southern Man - gfaaPuf4hDg.mkv"
"Neil Young","Tell Me Why","TIY-nZNjU2U","E:/Karaoke/Songs/Neil Young - Tell Me Why - TIY-nZNjU2U.mkv"
"Neil Young","The Needle and the Damage Done","jaDk5K31ChM","E:/Karaoke/Songs/Neil Young - The Needle and the Damage Done - jaDk5K31ChM.mkv"
"Neil Young & Crazy Horse","Cinnamon Girl","uTdjpyDoeRU","E:/Karaoke/Songs/Neil Young & Crazy Horse - Cinnamon Girl - uTdjpyDoeRU.mkv"
"Nemo","The Code","GwBkAipkRUY","E:/Karaoke/Songs/Nemo - The Code - GwBkAipkRUY.mp4"
"Neon Genesis Evangelion","Komm, süsser Tod (Astrophysics version)","NV7NefPxiZE","E:/Karaoke/Songs/Neon Genesis Evangelion - Komm, süsser Tod (Astrophysics version) - NV7NefPxiZE.mkv"
"Neon Genesis Evangelion","Komm, süsser Tod (End of Evangelion)","tZK-q0Sq9eg","E:/Karaoke/Songs/Neon Genesis Evangelion - Komm, süsser Tod (End of Evangelion) - tZK-q0Sq9eg.mkv"
"Neon Genesis Evangelion","Zankoku na Tenshi no Teze (Main Theme)","kfREg0i6eOM","E:/Karaoke/Songs/Neon Genesis Evangelion - Zankoku na Tenshi no Teze (Main Theme) - kfREg0i6eOM.mkv"
"New Order","Age of Consent","RenNMTbnXHQ","E:/Karaoke/Songs/New Order - Age of Consent - RenNMTbnXHQ.mp4"
"New Order","Bizarre Love Triangle","UiKvT1mP9kg","E:/Karaoke/Songs/New Order - Bizarre Love Triangle - UiKvT1mP9kg.mp4"
"New Order","Blue Monday","reV-j63gnOI","E:/Karaoke/Songs/New Order - Blue Monday - reV-j63gnOI.mp4"
"New Order","Blue Monday '88"," g62DAfdaII","E:/Karaoke/Songs/New Order - Blue Monday '88 - _g62DAfdaII.mp4"
"New Order","Hey Now What You Doing","ukebJ3o9144","E:/Karaoke/Songs/New Order - Hey Now What You Doing - ukebJ3o9144.mkv"
"New Order","Leave Me Alone","QDODIZlTu9k","E:/Karaoke/Songs/New Order - Leave Me Alone - QDODIZlTu9k.mp4"
"New Order","Temptation","nMZi83WoD2c","E:/Karaoke/Songs/New Order - Temptation - nMZi83WoD2c.mkv"
"New Pornographers, The","Mass Romantic","iHg9TESvzFI","E:/Karaoke/Songs/New Pornographers, The - Mass Romantic - iHg9TESvzFI.mp4"
"New Pornographers, The","Testament to Youth in Verse","7Bjya NZXOE","E:/Karaoke/Songs/New Pornographers, The - Testament to Youth in Verse - 7Bjya_NZXOE.mp4"
"New Pornographers, The","The Bleeding Heart Show (Duet)","e9fJEjXWVTk","E:/Karaoke/Songs/New Pornographers, The - The Bleeding Heart Show (Duet) - e9fJEjXWVTk.mp4"
"New Radicals","You Get What You Give","mTdOkqzkrQg","E:/Karaoke/Songs/New Radicals - You Get What You Give - mTdOkqzkrQg.mp4"
"Nickelback","How You Remind Me","7aMu6SNmBXg","E:/Karaoke/Songs/Nickelback - How You Remind Me - 7aMu6SNmBXg.mp4"
"Nickelback","Photograph","qTphCTAUhUg","E:/Karaoke/Songs/Nickelback - Photograph - qTphCTAUhUg.mp4"
"Nickelback","Photograph (acoustic)","axI41098 QY","E:/Karaoke/Songs/Nickelback - Photograph (acoustic) - axI41098_QY.mkv"
"Nickelback","Rockstar","Hnn5ijwmjvE","E:/Karaoke/Songs/Nickelback - Rockstar - Hnn5ijwmjvE.mp4"
"Nickelback","Someday","ZquYhvD-vUg","E:/Karaoke/Songs/Nickelback - Someday - ZquYhvD-vUg.mp4"
"Nicki Minaj","Stupid Hoe","YjrTzVOsZjc","E:/Karaoke/Songs/Nicki Minaj - Stupid Hoe - YjrTzVOsZjc.mp4"
"Nightmare Before Christmas, The","Jack's Lament","oBUOnvZYINw","E:/Karaoke/Songs/Nightmare Before Christmas, The - Jack's Lament - oBUOnvZYINw.mp4"
"Nightmare Before Christmas, The","What's This","Pqvdcnk48LM","E:/Karaoke/Songs/Nightmare Before Christmas, The - What's This - Pqvdcnk48LM.mp4"
"Nina Simone","I Put a Spell on You","8KeLyWdfC-A","E:/Karaoke/Songs/Nina Simone - I Put a Spell on You - 8KeLyWdfC-A.mp4"
"Nine Inch Nails","All The Love In The World","MRMlBfv vEs","E:/Karaoke/Songs/Nine Inch Nails - All The Love In The World - MRMlBfv_vEs.mp4"
"Nine Inch Nails","Big Come Down, The","g5ckzotsMlE","E:/Karaoke/Songs/Nine Inch Nails - Big Come Down, The - g5ckzotsMlE.mp4"
"Nine Inch Nails","Closer (no talking)","QMYoiXCoWKs","E:/Karaoke/Songs/Nine Inch Nails - Closer (no talking) - QMYoiXCoWKs.mkv"
"Nine Inch Nails","Closer (w talking)","Fzj7A90OfsQ","E:/Karaoke/Songs/Nine Inch Nails - Closer (w talking) - Fzj7A90OfsQ.mkv"
"Nine Inch Nails","Even Deeper","0-lkP7pSaSc","E:/Karaoke/Songs/Nine Inch Nails - Even Deeper - 0-lkP7pSaSc.mp4"
"Nine Inch Nails","Every Day Is Exactly The Same","6YuQmZEBmnM","E:/Karaoke/Songs/Nine Inch Nails - Every Day Is Exactly The Same - 6YuQmZEBmnM.mp4"
"Nine Inch Nails","Fragile, The","0TE IvVBj2I","E:/Karaoke/Songs/Nine Inch Nails - Fragile, The - 0TE_IvVBj2I.mp4"
"Nine Inch Nails","Great Below, The","tJYPvC1MSYU","E:/Karaoke/Songs/Nine Inch Nails - Great Below, The - tJYPvC1MSYU.mp4"
"Nine Inch Nails","Hand That Feeds, The","Jsl3Z 7oFaQ","E:/Karaoke/Songs/Nine Inch Nails - Hand That Feeds, The - Jsl3Z 7oFaQ.mp4"
"Nine Inch Nails","No, You Don't","Im53xDlGSSk","E:/Karaoke/Songs/Nine Inch Nails - No, You Don't - Im53xDlGSSk.mp4"
"Nine Inch Nails","Only","qYmNBRV1-PE","E:/Karaoke/Songs/Nine Inch Nails - Only - qYmNBRV1-PE.mkv"
"Nine Inch Nails","Perfect Drug, The","nA0TqmNRErg","E:/Karaoke/Songs/Nine Inch Nails - Perfect Drug, The - nA0TqmNRErg.mp4"
"Nine Inch Nails","Please","TTqlqXbW8Zo","E:/Karaoke/Songs/Nine Inch Nails - Please - TTqlqXbW8Zo.mp4"
"Nine Inch Nails","Right Where It Belongs","0UFE7B2Fkcw","E:/Karaoke/Songs/Nine Inch Nails - Right Where It Belongs - 0UFE7B2Fkcw.mkv"
"Nine Inch Nails","Something I Can Never Have","7NgfqVMp2yQ","E:/Karaoke/Songs/Nine Inch Nails - Something I Can Never Have - 7NgfqVMp2yQ.mkv"
"Nine Inch Nails","We're In This Together","mIPml1pdBF8","E:/Karaoke/Songs/Nine Inch Nails - We're In This Together - mIPml1pdBF8.mp4"
"Nine Inch Nails","Where Is Everybody","OMXQndaT2k8","E:/Karaoke/Songs/Nine Inch Nails - Where Is Everybody - OMXQndaT2k8.mp4"
"Nirvana","About a Girl (Unplugged)","mySCwcL2Pu4","E:/Karaoke/Songs/Nirvana - About a Girl (Unplugged) - mySCwcL2Pu4.mkv"
"Nirvana","All Apologies (acoustic)","EHUNetpD98w","E:/Karaoke/Songs/Nirvana - All Apologies (acoustic) - EHUNetpD98w.mkv"
"Nirvana","Come As You Are","tiIaKVCZFkQ","E:/Karaoke/Songs/Nirvana - Come As You Are - tiIaKVCZFkQ.mp4"
"Nirvana","Come As You Are (Unplugged)","0kmb8I7 SLc","E:/Karaoke/Songs/Nirvana - Come As You Are (Unplugged) - 0kmb8I7_SLc.mp4"
"Nirvana","Heart Shaped Box","ihNBQQ rkao","E:/Karaoke/Songs/Nirvana - Heart Shaped Box - ihNBQQ_rkao.mp4"
"Nirvana","Jesus Doesn't Want Me for a Sunbeam","vdVhoMJ7Dxw","E:/Karaoke/Songs/Nirvana - Jesus Doesn't Want Me for a Sunbeam - vdVhoMJ7Dxw.mkv"
"Nirvana","Man Who Sold The World, The (Unplugged)","VnNtYp4gMrM","E:/Karaoke/Songs/Nirvana - Man Who Sold The World, The (Unplugged) - VnNtYp4gMrM.mp4"
"Nirvana","Where Did You Sleep Last Night","lxRT9mu979w","E:/Karaoke/Songs/Nirvana - Where Did You Sleep Last Night - lxRT9mu979w.mkv"
"Norma Tanega","You're Dead","Ia3oCcMT560","E:/Karaoke/Songs/Norma Tanega - You're Dead - Ia3oCcMT560.mp4"
"ODESZA","This Version of You","9PNdXa1-RBQ","E:/Karaoke/Songs/ODESZA - This Version of You - 9PNdXa1-RBQ.mkv"
"of Montreal","Gronlandic Edit","2pVWqQduN-A","E:/Karaoke/Songs/of Montreal - Gronlandic Edit - 2pVWqQduN-A.mkv"
"of Montreal","The Party's Crashing Us","IN8okCdOuE8","E:/Karaoke/Songs/of Montreal - The Party's Crashing Us - IN8okCdOuE8.mkv"
"Offspring, The","Self Esteem","BkQzy9pm55g","E:/Karaoke/Songs/Offspring, The - Self Esteem - BkQzy9pm55g.mp4"
"Olivia Rodrigo","Get Him Back","SrzM3HOtKsY","E:/Karaoke/Songs/Olivia Rodrigo - Get Him Back - SrzM3HOtKsY.mp4"
"Olivia Rodrigo","Love Is Embarrassing","FGHVhjHAV0k","E:/Karaoke/Songs/Olivia Rodrigo - Love Is Embarrassing - FGHVhjHAV0k.mp4"
"Orgy","Blue Monday","bXgQfRpK6mo","E:/Karaoke/Songs/Orgy - Blue Monday - bXgQfRpK6mo.mp4"
"Orla Gartland","Why Am I Like This","-TBrxXt9XzQ","E:/Karaoke/Songs/Orla Gartland - Why Am I Like This - -TBrxXt9XzQ.mkv"
"Outkast","Dracula's Wedding","tK2DyRjgWR0","E:/Karaoke/Songs/Outkast - Dracula's Wedding - tK2DyRjgWR0.mp4"
"Ozzy Osbourne","Shot in the Dark","Wi3P4URksZo","E:/Karaoke/Songs/Ozzy Osbourne - Shot in the Dark - Wi3P4URksZo.mkv"
"Panic! At The Disco","I Write Sins Not Tragedies","Eby9kjH3wXE","E:/Karaoke/Songs/Panic! At The Disco - I Write Sins Not Tragedies - Eby9kjH3wXE.mp4"
